   1.18256000E+09   2.44712067      -539.145569    
   1.19052006E+09   2.48072004      -535.164185    
   1.19848000E+09   2.51455283      -531.233093    
   1.20643994E+09   2.54865813      -527.351257    
   1.21440000E+09   2.58297658      -523.517761    
   1.22236006E+09   2.61753988      -519.731445    
   1.23032000E+09   2.65234280      -515.991821    
   1.23827994E+09   2.68739486      -512.297485    
   1.24624000E+09   2.72267675      -508.647766    
   1.25420006E+09   2.75821877      -505.041779    
   1.26216000E+09   2.79399610      -501.478943    
   1.27011994E+09   2.83000278      -497.958221    
   1.27808000E+09   2.86627650      -494.478729    
   1.28604006E+09   2.90277529      -491.039978    
   1.29400000E+09   2.93952084      -487.640991    
   1.30195994E+09   2.97652650      -484.281128    
   1.30992000E+09   3.01375508      -480.959534    
   1.31788006E+09   3.05125284      -477.675781    
   1.32584000E+09   3.08897877      -474.428894    
   1.33379994E+09   3.12695003      -471.218506    
   1.34176000E+09   3.16517806      -468.043671    
   1.34972006E+09   3.20366359      -464.904022    
   1.35768000E+09   3.24236488      -461.798737    
   1.36563994E+09   3.28132820      -458.727386    
   1.37360000E+09   3.32053304      -455.689056    
   1.38156006E+09   3.35999918      -452.683594    
   1.38952000E+09   3.39970684      -449.710144    
   1.39747994E+09   3.43966794      -446.768311    
   1.40544000E+09   3.47987962      -443.857391    
   1.41340006E+09   3.52033472      -440.976959    
   1.42136000E+09   3.56102800      -438.126678    
   1.42931994E+09   3.60199952      -435.305756    
   1.43728000E+09   3.64319801      -432.513733    
   1.44524006E+09   3.68465185      -429.750183    
   1.45320000E+09   3.72637081      -427.014801    
   1.46115994E+09   3.76833105      -424.306915    
   1.46912000E+09   3.81055403      -421.626160    
   1.47708006E+09   3.85301471      -418.972015    
   1.48504000E+09   3.89574051      -416.344177    
   1.49299994E+09   3.93869877      -413.742096    
   1.50096000E+09   3.98192763      -411.165375    
   1.50892006E+09   4.02542448      -408.613739    
   1.51688000E+09   4.06915808      -406.086731    
   1.52483994E+09   4.11314487      -403.583923    
   1.53280000E+09   4.15739632      -401.104797    
   1.54076006E+09   4.20189333      -398.649323    
   1.54872000E+09   4.24665403      -396.216919    
   1.55667994E+09   4.29165792      -393.807190    
   1.56464000E+09   4.33694839      -391.419830    
   1.57260006E+09   4.38248014      -389.054443    
   1.58056000E+09   4.42827463      -386.711029    
   1.58851994E+09   4.47432089      -384.388794    
   1.59648000E+09   4.52062941      -382.087677    
   1.60444006E+09   4.56717873      -379.807251    
   1.61240000E+09   4.61400509      -377.547363    
   1.62035994E+09   4.66109848      -375.307526    
   1.62832000E+09   4.70844412      -373.087494    
   1.63628006E+09   4.75605011      -370.887085    
   1.64424000E+09   4.80391932      -368.705872    
   1.65219994E+09   4.85205889      -366.543701    
   1.66016000E+09   4.90043592      -364.400116    
   1.66812006E+09   4.94910812      -362.275024    
   1.67608000E+09   4.99803543      -360.168091    
   1.68403994E+09   5.04720974      -358.079132    
   1.69200000E+09   5.09664679      -356.007629    
   1.69996006E+09   5.14638710      -353.953613    
   1.70792000E+09   5.19635630      -351.916779    
   1.71587994E+09   5.24660873      -349.896881    
   1.72384000E+09   5.29710245      -347.893585    
   1.73180006E+09   5.34788036      -345.906708    
   1.73976000E+09   5.39893293      -343.936096    
   1.74771994E+09   5.45023918      -341.981476    
   1.75568000E+09   5.50183725      -340.042572    
   1.76364006E+09   5.55367708      -338.119202    
   1.77160000E+09   5.60580301      -336.211151    
   1.77955994E+09   5.65818501      -334.318390    
   1.78752000E+09   5.71084309      -332.440399    
   1.79548006E+09   5.76377964      -330.577148    
   1.80344000E+09   5.81698704      -328.728424    
   1.81139994E+09   5.87045813      -326.894043    
   1.81936000E+09   5.92420769      -325.073730    
   1.82732006E+09   5.97822905      -323.267395    
   1.83528000E+09   6.03251171      -321.474884    
   1.84323994E+09   6.08707571      -319.696014    
   1.85120000E+09   6.14191628      -317.930450    
   1.85916006E+09   6.19704247      -316.178040    
   1.86712000E+09   6.25242615      -314.438782    
   1.87507994E+09   6.30810404      -312.712494    
   1.88304000E+09   6.36404657      -310.998840    
   1.89100006E+09   6.42027044      -309.297668    
   1.89896000E+09   6.47676754      -307.609039    
   1.90691994E+09   6.53354073      -305.932587    
   1.91488000E+09   6.59060287      -304.268219    
